date,product_id,units_sold,promo_flag,discount_pct,realised_selling_price,revenue,product_cost,impressions,clicks,ad_spend,ad_attributed_units,fulfilment_fees,profit,cpc,roas,acos,profit_margin_pct,click_to_order_proxy
2025-05-27,SKU001,4,0,0.0,41.7,166.8,99.08,2655,53,45.62,2,8.62,13.48,0.860754716981132,3.656291100394564,0.27350119904076736,0.08081534772182254,0.03773584905660377
2025-05-28,SKU001,3,0,0.0,41.7,125.1,74.31,1557,40,34.55,3,4.72,11.52,0.8637499999999999,3.6208393632416787,0.2761790567545963,0.0920863309352518,0.075
2025-05-29,SKU001,6,0,0.0,41.7,250.2,148.62,2447,66,55.75,4,12.44,33.39,0.8446969696969697,4.487892376681614,0.22282174260591528,0.13345323741007195,0.06060606060606061
2025-05-30,SKU001,3,0,0.0,41.7,125.1,74.31,2713,86,68.49,9,7.12,-24.82,0.7963953488372092,1.8265440210249673,0.5474820143884892,-0.19840127897681856,0.10465116279069768
2025-05-31,SKU001,2,0,0.0,41.7,83.4,49.54,2771,77,69.23,2,3.66,-39.03,0.8990909090909092,1.2046800520005778,0.8300959232613909,-0.4679856115107913,0.025974025974025976
2025-06-01,SKU001,2,0,0.0,41.7,83.4,49.54,3342,73,66.35,5,4.3,-36.79,0.908904109589041,1.2569706103993974,0.7955635491606713,-0.4411270983213429,0.0684931506849315
2025-06-02,SKU001,3,0,0.0,41.7,125.1,74.31,2066,55,46.15,0,2.5,2.14,0.8390909090909091,2.710725893824485,0.3689048760991207,0.01710631494804157,0.0
2025-06-03,SKU001,1,0,0.0,41.7,41.7,24.77,2538,62,56.13,1,2.08,-41.28,0.9053225806451614,0.7429182255478354,1.346043165467626,-0.9899280575539567,0.016129032258064516
2025-06-04,SKU001,4,0,0.0,41.7,166.8,99.08,3018,84,72.85,6,6.89,-12.02,0.8672619047619047,2.289636238846946,0.43675059952038364,-0.07206235011990407,0.07142857142857142
2025-06-05,SKU001,4,1,0.1321,36.19,144.76,99.08,2700,56,48.65,4,9.68,-12.65,0.86875,2.9755395683453236,0.336073500967118,-0.08738601823708207,0.07142857142857142
2025-06-06,SKU001,0,0,0.0,41.7,0.0,0.0,1927,51,46.24,1,0.0,-46.24,0.9066666666666667,0.0,,,0.0196078431372549
2025-06-07,SKU001,8,0,0.0,41.7,333.6,198.16,1875,45,39.42,2,10.34,85.68,0.876,8.462709284627094,0.11816546762589927,0.2568345323741007,0.044444444444444446
2025-06-08,SKU001,6,0,0.0,41.7,250.2,148.62,3350,86,75.21,3,10.02,16.35,0.8745348837209301,3.3266852812126047,0.30059952038369303,0.06534772182254198,0.03488372093023256
2025-06-09,SKU001,5,0,0.0,41.7,208.5,123.85,1495,35,31.7,0,6.07,46.88,0.9057142857142857,6.577287066246057,0.15203836930455636,0.22484412470023982,0.0
2025-06-10,SKU001,0,0,0.0,41.7,0.0,0.0,2609,54,44.96,1,0.0,-44.96,0.8325925925925927,0.0,,,0.018518518518518517
2025-06-11,SKU001,3,0,0.0,41.7,125.1,74.31,2794,51,40.23,6,4.77,5.79,0.7888235294117646,3.1096196868008947,0.3215827338129496,0.04628297362110312,0.11764705882352941
2025-06-12,SKU001,1,0,0.0,41.7,41.7,24.77,2888,79,72.05,2,1.93,-57.05,0.9120253164556962,0.5787647467036781,1.7278177458033572,-1.36810551558753,0.02531645569620253
2025-06-13,SKU001,5,0,0.0,41.7,208.5,123.85,1953,45,39.4,4,11.42,33.83,0.8755555555555555,5.291878172588833,0.18896882494004796,0.16225419664268584,0.08888888888888889
2025-06-14,SKU001,3,0,0.0,41.7,125.1,74.31,1919,49,42.32,4,3.92,4.55,0.8636734693877551,2.9560491493383743,0.33828936850519586,0.036370903277378096,0.08163265306122448
2025-06-15,SKU001,3,0,0.0,41.7,125.1,74.31,1586,46,39.26,3,2.72,8.81,0.8534782608695651,3.186449312277127,0.3138289368505196,0.07042366107114309,0.06521739130434782
2025-06-16,SKU001,2,0,0.0,41.7,83.4,49.54,1774,50,45.33,0,4.69,-16.16,0.9066,1.839841164791529,0.543525179856115,-0.19376498800959233,0.0
2025-06-17,SKU001,7,0,0.0,41.7,291.9,173.39,3263,80,69.52,4,9.5,39.49,0.869,4.198791714614499,0.23816375471051732,0.1352860568687907,0.05
2025-06-18,SKU001,4,1,0.1404,35.84,143.36,99.08,2685,68,55.31,5,9.88,-20.91,0.8133823529411766,2.5919363587054782,0.3858119419642857,-0.14585658482142855,0.07352941176470588
2025-06-19,SKU001,3,0,0.0,41.7,125.1,74.31,2643,74,61.04,4,5.98,-16.23,0.8248648648648649,2.049475753604194,0.48792965627498003,-0.12973621103117508,0.05405405405405406
2025-06-20,SKU001,3,0,0.0,41.7,125.1,74.31,2582,77,63.97,5,4.07,-17.25,0.8307792207792207,1.9556041894638112,0.5113509192645883,-0.13788968824940048,0.06493506493506493
2025-06-21,SKU001,3,1,0.1721,34.52,103.56,74.31,1625,40,32.53,1,4.45,-7.73,0.81325,3.1835229019366738,0.31411741985322517,-0.07464271919660101,0.025
2025-06-22,SKU001,1,0,0.0,41.7,41.7,24.77,2126,61,53.02,1,2.68,-38.77,0.8691803278688525,0.7864956620143342,1.271462829736211,-0.9297362110311751,0.01639344262295082
2025-06-23,SKU001,4,0,0.0,41.7,166.8,99.08,3235,80,66.06,7,8.03,-6.37,0.82575,2.524977293369664,0.3960431654676259,-0.038189448441247,0.0875
2025-06-24,SKU001,2,0,0.0,41.7,83.4,49.54,2378,74,59.61,1,2.47,-28.22,0.8055405405405406,1.3990941117262206,0.7147482014388489,-0.3383693045563549,0.013513513513513514
2025-06-25,SKU001,2,0,0.0,41.7,83.4,49.54,2020,49,42.06,4,1.99,-10.19,0.8583673469387756,1.9828815977175465,0.50431654676259,-0.12218225419664268,0.08163265306122448
2025-06-26,SKU001,1,0,0.0,41.7,41.7,24.77,1751,45,39.87,3,2.3,-25.24,0.8859999999999999,1.0458991723100077,0.9561151079136689,-0.6052757793764987,0.06666666666666667
2025-06-27,SKU001,2,0,0.0,41.7,83.4,49.54,2464,52,41.94,1,5.56,-13.64,0.8065384615384615,1.9885550786838342,0.5028776978417265,-0.16354916067146283,0.019230769230769232
2025-06-28,SKU001,3,0,0.0,41.7,125.1,74.31,2354,57,46.07,4,4.55,0.17,0.8082456140350878,2.715433036683308,0.3682653876898481,0.0013589128697042367,0.07017543859649122
2025-06-29,SKU001,1,0,0.0,41.7,41.7,24.77,2784,82,72.64,5,0.95,-56.66,0.8858536585365854,0.5740638766519824,1.741966426858513,-1.3587529976019184,0.06097560975609756
2025-06-30,SKU001,5,1,0.1598,35.04,175.2,123.85,1198,32,26.18,0,10.93,14.24,0.818125,6.692131398013751,0.14942922374429224,0.08127853881278539,0.0
2025-01-01,SKU002,10,0,0.0,10.57,105.7,68.0,2672,48,14.3,3,12.4,11.0,0.29791666666666666,7.391608391608392,0.13528855250709557,0.10406811731315042,0.0625
2025-01-02,SKU002,8,1,0.0841,9.68,77.44,54.4,2312,41,13.23,3,10.97,-1.16,0.3226829268292683,5.853363567649281,0.17084194214876033,-0.014979338842975205,0.07317073170731707
2025-01-03,SKU002,6,1,0.0808,9.72,58.32,40.8,1780,31,9.91,4,8.09,-0.48,0.31967741935483873,5.884964682139254,0.16992455418381344,-0.008230452674897118,0.12903225806451613
2025-01-04,SKU002,15,0,0.0,10.57,158.55,102.0,2342,63,19.93,10,36.61,0.01,0.3163492063492063,7.955343702960362,0.1257016713970356,6.30715862503942e-05,0.15873015873015872
2025-01-05,SKU002,9,0,0.0,10.57,95.13,61.2,2078,67,20.36,5,17.38,-3.81,0.30388059701492537,4.672396856581532,0.214022916009671,-0.04005045726900032,0.07462686567164178
2025-01-06,SKU002,16,0,0.0,10.57,169.12,108.8,2010,59,16.95,5,39.36,4.01,0.2872881355932203,9.977581120943954,0.10022469252601703,0.023710974456007568,0.0847457627118644
2025-01-07,SKU002,8,0,0.0,10.57,84.56,54.4,2391,60,19.6,9,18.1,-7.54,0.3266666666666667,4.314285714285714,0.2317880794701987,-0.08916745506149479,0.15
2025-01-08,SKU002,4,0,0.0,10.57,42.28,27.2,1631,34,10.84,1,6.48,-2.24,0.31882352941176473,3.900369003690037,0.2563859981078524,-0.05298013245033113,0.029411764705882353
2025-01-09,SKU002,5,0,0.0,10.57,52.85,34.0,1803,37,11.01,3,6.96,0.88,0.2975675675675676,4.800181653042689,0.20832544938505201,0.016650898770104068,0.08108108108108109
2025-01-10,SKU002,13,0,0.0,10.57,137.41,88.4,2806,55,16.1,9,16.81,16.1,0.2927272727272728,8.534782608695652,0.11716760061130924,0.11716760061130924,0.16363636363636364
2025-01-11,SKU002,7,0,0.0,10.57,73.99,47.6,1434,27,8.35,0,11.82,6.22,0.30925925925925923,8.861077844311376,0.11285308825516963,0.08406541424516827,0.0
2025-01-12,SKU002,13,0,0.0,10.57,137.41,88.4,2208,50,14.54,5,15.47,19.0,0.2908,9.45048143053645,0.10581471508623826,0.13827232370278728,0.1
2025-01-13,SKU002,16,0,0.0,10.57,169.12,108.8,2646,50,14.9,9,37.31,8.11,0.298,11.350335570469799,0.08810312204351939,0.047954115421002835,0.18
2025-01-14,SKU002,6,0,0.0,10.57,63.42,40.8,1959,36,10.46,3,11.93,0.23,0.29055555555555557,6.063097514340344,0.16493219804478085,0.0036266162093976663,0.08333333333333333
2025-01-15,SKU002,11,0,0.0,10.57,116.27,74.8,2033,52,15.21,8,11.6,14.66,0.29250000000000004,7.644312952005259,0.1308162036638858,0.12608583469510623,0.15384615384615385
2025-01-16,SKU002,12,0,0.0,10.57,126.84,81.6,2417,65,20.22,11,17.42,7.6,0.3110769230769231,6.27299703264095,0.15941343424787133,0.05991800693787448,0.16923076923076924
2025-01-17,SKU002,10,0,0.0,10.57,105.7,68.0,1463,38,11.32,2,9.84,16.54,0.29789473684210527,9.337455830388693,0.10709555345316935,0.156480605487228,0.05263157894736842
2025-01-18,SKU002,13,1,0.0793,9.73,126.49,88.4,2358,47,14.41,10,20.92,2.76,0.30659574468085105,8.77793199167245,0.11392204917384774,0.02181990671199304,0.2127659574468085
2025-01-19,SKU002,9,0,0.0,10.57,95.13,61.2,2884,64,20.72,6,21.67,-8.46,0.32375,4.591216216216217,0.21780721118469462,-0.08893093661305583,0.09375
2025-01-20,SKU002,12,0,0.0,10.57,126.84,81.6,2080,49,15.72,5,16.37,13.15,0.32081632653061226,8.068702290076336,0.1239356669820246,0.10367391989908546,0.10204081632653061
2025-01-21,SKU002,7,1,0.118,9.32,65.24,47.6,1527,36,10.91,8,13.23,-6.5,0.3030555555555556,5.979835013748854,0.16722869405272842,-0.09963212752912325,0.2222222222222222
2025-01-22,SKU002,17,0,0.0,10.57,179.69,115.6,3013,66,19.04,4,17.48,27.57,0.28848484848484846,9.4375,0.10596026490066225,0.15343090878735602,0.06060606060606061
2025-01-23,SKU002,12,0,0.0,10.57,126.84,81.6,2178,52,15.79,4,15.9,13.55,0.30365384615384616,8.032932235592147,0.12448754336171554,0.10682749921160517,0.07692307692307693
2025-01-24,SKU002,7,0,0.0,10.57,73.99,47.6,2245,54,15.63,6,15.1,-4.34,0.28944444444444445,4.733845169545745,0.21124476280578458,-0.05865657521286661,0.1111111111111111
2025-01-25,SKU002,10,0,0.0,10.57,105.7,68.0,2401,67,21.86,9,14.46,1.38,0.3262686567164179,4.835315645013724,0.20681173131504257,0.013055818353831598,0.13432835820895522
2025-01-26,SKU002,19,0,0.0,10.57,200.83,129.2,1094,24,6.85,4,38.68,26.1,0.28541666666666665,29.318248175182486,0.034108449932778964,0.12996066324752278,0.16666666666666666
2025-01-27,SKU002,13,0,0.0,10.57,137.41,88.4,1951,40,11.61,6,33.94,3.46,0.29025,11.835486649440139,0.08449166727312422,0.025180117895349685,0.15
2025-01-28,SKU002,7,0,0.0,10.57,73.99,47.6,2529,51,15.1,2,12.3,-1.01,0.296078431372549,4.8999999999999995,0.20408163265306123,-0.013650493309906746,0.0392156862745098
2025-01-29,SKU002,9,0,0.0,10.57,95.13,61.2,2594,54,16.91,4,17.96,-0.94,0.3131481481481482,5.625665286812537,0.17775675391569432,-0.009881215179228424,0.07407407407407407
2025-01-30,SKU002,10,0,0.0,10.57,105.7,68.0,1966,43,12.3,3,26.35,-0.95,0.286046511627907,8.59349593495935,0.1163670766319773,-0.008987701040681173,0.06976744186046512
2025-01-31,SKU002,17,0,0.0,10.57,179.69,115.6,2567,58,18.07,12,40.68,5.34,0.31155172413793103,9.944106253458772,0.10056207913629028,0.029717847403862206,0.20689655172413793
2025-02-01,SKU002,10,0,0.0,10.57,105.7,68.0,2981,73,20.96,10,11.4,5.34,0.2871232876712329,5.0429389312977095,0.19829706717123935,0.05052034058656575,0.136986301369863
2025-02-02,SKU002,15,0,0.0,10.57,158.55,102.0,1907,37,10.58,5,40.89,5.08,0.28594594594594597,14.985822306238186,0.06672973825291706,0.03204036581520025,0.13513513513513514
2025-02-03,SKU002,7,0,0.0,10.57,73.99,47.6,1485,33,10.28,3,14.39,1.72,0.3115151515151515,7.197470817120623,0.13893769428301123,0.023246384646573862,0.09090909090909091
2025-02-04,SKU002,12,1,0.1449,9.04,108.48,81.6,2497,56,17.55,5,29.05,-19.72,0.31339285714285714,6.181196581196581,0.16178097345132744,-0.18178466076696165,0.08928571428571429
2025-02-05,SKU002,12,0,0.0,10.57,126.84,81.6,1555,33,10.83,5,28.05,6.36,0.3281818181818182,11.711911357340721,0.08538315988647115,0.05014191106906339,0.15151515151515152
2025-02-06,SKU002,12,0,0.0,10.57,126.84,81.6,3341,97,28.97,9,25.34,-9.07,0.298659793814433,4.37832240248533,0.22839798170923997,-0.07150741091138442,0.09278350515463918
2025-02-07,SKU002,6,0,0.0,10.57,63.42,40.8,1497,35,10.62,3,8.61,3.39,0.3034285714285714,5.971751412429379,0.16745506149479658,0.05345316934720908,0.08571428571428572
2025-02-08,SKU002,7,0,0.0,10.57,73.99,47.6,2597,63,18.04,6,14.59,-6.24,0.28634920634920635,4.101441241685144,0.24381673199080958,-0.08433572104338424,0.09523809523809523
2025-02-09,SKU002,7,0,0.0,10.57,73.99,47.6,947,21,6.75,1,10.18,9.46,0.32142857142857145,10.961481481481481,0.09122854439789162,0.12785511555615625,0.047619047619047616
2025-02-10,SKU002,13,0,0.0,10.57,137.41,88.4,1917,29,9.03,4,30.49,9.49,0.3113793103448276,15.217054263565892,0.06571574121242996,0.06906338694418165,0.13793103448275862
2025-02-11,SKU002,14,0,0.0,10.57,147.98,95.2,3361,77,22.96,10,29.75,0.07,0.2981818181818182,6.4451219512195115,0.15515610217596973,0.00047303689687795653,0.12987012987012986
2025-02-12,SKU002,15,0,0.0,10.57,158.55,102.0,2299,57,16.59,4,12.03,27.93,0.29105263157894734,9.556962025316457,0.10463576158940396,0.17615894039735097,0.07017543859649122
2025-02-13,SKU002,9,0,0.0,10.57,95.13,61.2,1245,31,9.78,5,8.71,15.44,0.31548387096774194,9.726993865030675,0.10280668558814254,0.16230421528434774,0.16129032258064516
2025-02-14,SKU002,4,0,0.0,10.57,42.28,27.2,1224,38,11.56,2,4.85,-1.33,0.3042105263157895,3.657439446366782,0.27341532639545885,-0.03145695364238411,0.05263157894736842
2025-02-15,SKU002,14,0,0.0,10.57,147.98,95.2,1205,20,6.43,3,15.21,31.14,0.3215,23.013996889580092,0.043451817813218004,0.21043384241113666,0.15
2025-02-16,SKU002,21,0,0.0,10.57,221.97,142.8,3165,52,16.22,5,55.1,7.85,0.3119230769230769,13.684956843403207,0.07307293778438527,0.03536513943325675,0.09615384615384616
2025-02-17,SKU002,12,0,0.0,10.57,126.84,81.6,2093,42,12.09,2,25.98,7.17,0.28785714285714287,10.491315136476427,0.09531693472090823,0.056527909176915796,0.047619047619047616
2025-02-18,SKU002,5,0,0.0,10.57,52.85,34.0,2684,66,19.72,11,10.77,-11.64,0.29878787878787877,2.6800202839756593,0.37313150425733205,-0.22024597918637653,0.16666666666666666
2025-02-19,SKU002,13,0,0.0,10.57,137.41,88.4,3386,74,22.18,6,28.47,-1.64,0.2997297297297297,6.19522091974752,0.16141474419620117,-0.011935084782766902,0.08108108108108109
2025-02-20,SKU002,20,0,0.0,10.57,211.4,136.0,2439,53,16.36,2,20.88,38.16,0.3086792452830189,12.921760391198045,0.07738883632923367,0.18051087984862818,0.03773584905660377
2025-02-21,SKU002,13,1,0.1359,9.13,118.69,88.4,2109,60,17.94,7,25.24,-12.89,0.29900000000000004,6.615942028985507,0.1511500547645126,-0.10860224113236162,0.11666666666666667
2025-02-22,SKU002,9,0,0.0,10.57,95.13,61.2,2153,53,17.07,8,12.74,4.12,0.32207547169811324,5.572934973637961,0.1794386628823715,0.04330915589193735,0.1509433962264151
2025-02-23,SKU002,14,0,0.0,10.57,147.98,95.2,2164,52,16.97,4,28.69,7.12,0.32634615384615384,8.720094284030642,0.11467765914312746,0.048114610082443575,0.07692307692307693
2025-02-24,SKU002,13,0,0.0,10.57,137.41,88.4,1625,38,12.15,1,31.41,5.45,0.31973684210526315,11.30946502057613,0.08842151226257187,0.039662324430536355,0.02631578947368421
2025-02-25,SKU002,10,0,0.0,10.57,105.7,68.0,898,21,6.8,4,14.52,16.38,0.3238095238095238,15.544117647058824,0.06433301797540208,0.15496688741721854,0.19047619047619047
2025-02-26,SKU002,8,0,0.0,10.57,84.56,54.4,2311,52,16.48,9,21.05,-7.37,0.3169230769230769,5.131067961165049,0.19489120151371808,-0.08715704824976347,0.17307692307692307
2025-02-27,SKU002,5,0,0.0,10.57,52.85,34.0,2893,74,23.55,6,5.16,-9.86,0.31824324324324327,2.2441613588110405,0.445600756859035,-0.18656575212866602,0.08108108108108109
2025-02-28,SKU002,11,1,0.1481,9.0,99.0,74.8,3081,71,22.13,11,23.2,-21.13,0.3116901408450704,4.47356529597831,0.22353535353535353,-0.21343434343434342,0.15492957746478872
2025-03-01,SKU002,11,0,0.0,10.57,116.27,74.8,1535,36,10.56,9,24.96,5.95,0.29333333333333333,11.010416666666666,0.09082308420056766,0.051173991571342566,0.25
2025-03-02,SKU002,9,0,0.0,10.57,95.13,61.2,2515,72,22.17,10,18.51,-6.75,0.30791666666666667,4.290933694181326,0.2330495111952066,-0.07095553453169348,0.1388888888888889
2025-03-03,SKU002,21,0,0.0,10.57,221.97,142.8,3670,83,25.42,9,25.17,28.58,0.3062650602409639,8.732100708103854,0.11451998017750148,0.12875613821687615,0.10843373493975904
2025-03-04,SKU002,9,0,0.0,10.57,95.13,61.2,2096,55,16.28,7,17.67,-0.02,0.29600000000000004,5.843366093366092,0.17113423735940295,-0.00021023862083464735,0.12727272727272726
2025-03-05,SKU002,9,0,0.0,10.57,95.13,61.2,2760,62,19.3,7,11.1,3.53,0.31129032258064515,4.929015544041451,0.2028802691054347,0.037107116577315254,0.11290322580645161
2025-03-06,SKU002,13,0,0.0,10.57,137.41,88.4,2109,49,15.99,5,29.25,3.77,0.3263265306122449,8.59349593495935,0.1163670766319773,0.027436140018921477,0.10204081632653061
2025-03-07,SKU002,13,0,0.0,10.57,137.41,88.4,2515,53,16.88,5,25.57,6.56,0.31849056603773584,8.140402843601896,0.12284404337384469,0.04774033913106761,0.09433962264150944
2025-03-08,SKU002,18,0,0.0,10.57,190.26,122.4,1725,34,10.6,2,33.53,23.73,0.31176470588235294,17.949056603773585,0.05571323452118154,0.12472406181015454,0.058823529411764705
2025-03-09,SKU002,20,1,0.1196,9.31,186.2,136.0,1170,29,9.15,3,18.15,22.9,0.31551724137931036,20.34972677595628,0.049140708915145014,0.12298603651987111,0.10344827586206896
2025-03-10,SKU002,9,0,0.0,10.57,95.13,61.2,2128,38,12.3,4,24.06,-2.43,0.3236842105263158,7.734146341463414,0.12929675181330813,-0.025543992431409653,0.10526315789473684
2025-03-11,SKU002,8,0,0.0,10.57,84.56,54.4,4760,95,28.6,13,19.02,-17.46,0.3010526315789474,2.9566433566433568,0.3382213812677389,-0.20648060548722802,0.1368421052631579
2025-03-12,SKU002,14,0,0.0,10.57,147.98,95.2,915,23,6.75,4,14.04,31.99,0.29347826086956524,21.922962962962963,0.04561427219894581,0.21617786187322613,0.17391304347826086
2025-03-13,SKU002,12,0,0.0,10.57,126.84,81.6,2580,59,18.7,4,26.91,-0.37,0.3169491525423729,6.78288770053476,0.14742983286029643,-0.0029170608640807314,0.06779661016949153
2025-03-14,SKU002,5,0,0.0,10.57,52.85,34.0,1494,42,12.46,7,11.5,-5.11,0.2966666666666667,4.241573033707865,0.23576158940397351,-0.09668874172185431,0.16666666666666666
2025-03-15,SKU002,10,0,0.0,10.57,105.7,68.0,2406,35,11.33,1,20.47,5.9,0.32371428571428573,9.329214474845543,0.10719016083254494,0.05581835383159887,0.02857142857142857
2025-03-16,SKU002,13,0,0.0,10.57,137.41,88.4,1881,42,12.83,7,20.23,15.95,0.30547619047619046,10.710054559625876,0.09337020595298741,0.11607597700312931,0.16666666666666666
2025-03-17,SKU002,14,0,0.0,10.57,147.98,95.2,2464,76,24.12,5,22.21,6.45,0.3173684210526316,6.135157545605306,0.16299499932423303,0.04358697121232599,0.06578947368421052
2025-03-18,SKU002,12,0,0.0,10.57,126.84,81.6,2426,57,18.51,9,23.15,3.58,0.3247368421052632,6.852512155591572,0.1459318826868496,0.028224534847051404,0.15789473684210525
2025-03-19,SKU002,6,0,0.0,10.57,63.42,40.8,2298,47,13.63,2,8.61,0.38,0.29000000000000004,4.652971386647102,0.21491643014821823,0.005991800693787449,0.0425531914893617
2025-03-20,SKU002,12,0,0.0,10.57,126.84,81.6,1135,22,6.66,0,27.51,11.07,0.30272727272727273,19.045045045045047,0.05250709555345317,0.08727530747398297,0.0
2025-03-21,SKU002,10,0,0.0,10.57,105.7,68.0,2488,62,18.55,8,11.1,8.05,0.2991935483870968,5.69811320754717,0.17549668874172186,0.076158940397351,0.12903225806451613
2025-03-22,SKU002,14,0,0.0,10.57,147.98,95.2,1822,44,12.61,6,14.58,25.59,0.28659090909090906,11.73513084853291,0.08521421813758616,0.1729287741586701,0.13636363636363635
2025-03-23,SKU002,14,0,0.0,10.57,147.98,95.2,175,7,2.06,4,12.11,38.61,0.2942857142857143,71.83495145631068,0.013920800108122721,0.26091363697797,0.5714285714285714
2025-03-24,SKU002,8,0,0.0,10.57,84.56,54.4,1454,37,11.96,4,8.53,9.67,0.3232432432432433,7.070234113712374,0.141438032166509,0.11435666982024598,0.10810810810810811
2025-03-25,SKU002,10,0,0.0,10.57,105.7,68.0,1501,27,7.79,4,14.21,15.7,0.2885185185185185,13.568677792041079,0.07369914853358561,0.14853358561967833,0.14814814814814814
2025-03-26,SKU002,14,0,0.0,10.57,147.98,95.2,2232,58,17.69,9,30.5,4.59,0.30500000000000005,8.36517806670435,0.11954318151101502,0.03101770509528315,0.15517241379310345
2025-03-27,SKU002,5,0,0.0,10.57,52.85,34.0,2074,35,10.61,4,5.76,2.48,0.3031428571428571,4.98114985862394,0.2007568590350047,0.04692526017029328,0.11428571428571428
2025-03-28,SKU002,28,0,0.0,10.57,295.96,190.4,2278,43,12.98,4,25.34,67.24,0.30186046511627906,22.801232665639443,0.04385727801054197,0.2271928639005271,0.09302325581395349
2025-03-29,SKU002,8,0,0.0,10.57,84.56,54.4,1968,36,10.93,5,8.19,11.04,0.3036111111111111,7.736505032021959,0.1292573320719016,0.13055818353831597,0.1388888888888889
2025-03-30,SKU002,12,1,0.1521,8.96,107.52,81.6,3581,85,27.84,8,32.45,-34.37,0.3275294117647059,3.862068965517241,0.25892857142857145,-0.3196614583333333,0.09411764705882353
2025-03-31,SKU002,13,0,0.0,10.57,137.41,88.4,2800,67,21.3,4,33.01,-5.3,0.31791044776119404,6.451173708920187,0.15501055236154576,-0.03857070082235645,0.05970149253731343
2025-04-01,SKU002,13,0,0.0,10.57,137.41,88.4,2033,60,18.79,8,28.3,1.92,0.31316666666666665,7.312932410856839,0.1367440506513354,0.013972782184702714,0.13333333333333333
2025-04-02,SKU002,6,0,0.0,10.57,63.42,40.8,2681,68,19.56,4,12.82,-9.76,0.28764705882352937,3.2423312883435584,0.3084200567644276,-0.15389467045096183,0.058823529411764705
2025-04-03,SKU002,14,0,0.0,10.57,147.98,95.2,730,12,3.83,0,16.3,32.65,0.31916666666666665,38.637075718015666,0.02588187592917962,0.2206379240437897,0.0
